,id,created_at,date,time,username,name,tweet,language,mentions,photos,replies_count,retweets_count,likes_count,hashtags,link,retweet,video,reply_to,views_count,sentiment
86,1.4968e+18,2022-02-24 12:44:11 GTB Standard Time,2/24/2022,12:44:11,kylejglen,Kyle Glen,Live streams from the Kherson region of Ukraine are showing Russian vehicles moving freely along the road. It seems like there is not much resistance in this area.  https://t.co/N7pkhNVm3X,en,[],['https://pbs.twimg.com/media/FMWx79QXwAMYV_U.png'],5,45,118,[],https://twitter.com/KyleJGlen/status/1496798101113344002,False,1,[],2950,0.37572107776465935
88,1.4968e+18,2022-02-24 12:51:00 GTB Standard Time,2/24/2022,12:51:00,kylejglen,Kyle Glen,Ukrainian traffic cam catches what seems like 2 x Russian Su-25 passing low over a Russian convoy in the Kherson region. Thanks to @pmakela1 for originally spotting the aircraft.  https://t.co/VR1uM9qQnv,en,"[{'screen_name': 'pmakela1', 'name': 'petri mäkelä', 'id': '829647236'}]",[],4,68,163,[],https://twitter.com/KyleJGlen/status/1496799816357142530,False,1,[],4075,3.9902440542980537
89,1.4968e+18,2022-02-24 12:56:58 GTB Standard Time,2/24/2022,12:56:58,hannaliubakova,Hanna Liubakova,"The UNIAN news agency published a video of a missile hitting a warehouse in Odessa, #Ukraine  https://t.co/tkVMFFGGY8",en,[],[],5,83,168,['ukraine'],https://twitter.com/HannaLiubakova/status/1496801320497557509,False,1,[],4200,-2.3420166367181694
91,1.4968e+18,2022-02-24 12:58:55 GTB Standard Time,2/24/2022,12:58:55,liveuamap,Liveuamap,Ukraine's air defense shot down 3 Russian helicopters near Hostomel airport  https://t.co/OMTnOP6PkY  #Ukraine,en,[],[],25,193,755,['ukraine'],https://twitter.com/Liveuamap/status/1496801809846910979,False,0,[],18875,0.6239586154360115
92,1.4968e+18,2022-02-24 13:05:20 GTB Standard Time,2/24/2022,13:05:20,liveuamap,Liveuamap,German Chancellor: I call on the Russian President to cease fire and immediately withdraw his forces from Ukraine  https://t.co/MXLG67FoWe via @AJABreaking #Ukraine,en,"[{'screen_name': 'ajabreaking', 'name': '??????? - ????', 'id': '243368411'}]",[],18,63,204,['ukraine'],https://twitter.com/Liveuamap/status/1496803425559920646,False,0,[],5100,1.9395549548448932
93,1.4968e+18,2022-02-24 13:05:43 GTB Standard Time,2/24/2022,13:05:43,liveuamap,Liveuamap,Russian helicopter shot down at Hostomel airfield  https://t.co/R73Qz1whu2  https://t.co/8FhxWPaOP5 via @GirkinGirkin #Ukraine,en,"[{'screen_name': 'girkingirkin', 'name': 'igorgirkin', 'id': '2592557856'}]",[],55,402,1367,['ukraine'],https://twitter.com/Liveuamap/status/1496803522981019649,False,1,[],34175,2.3705854371056057
94,1.4968e+18,2022-02-24 13:10:22 GTB Standard Time,2/24/2022,13:10:22,kylejglen,Kyle Glen,Footage from Gostomel Airport in Kyiv shows Russian helicopters coming under attack from what sounds like MANPADS.  https://t.co/F0xaVGCeET,en,[],[],54,1319,3451,[],https://twitter.com/KyleJGlen/status/1496804693976231936,False,1,[],86275,2.710643973458361
95,1.4968e+18,2022-02-24 13:11:07 GTB Standard Time,2/24/2022,13:11:07,hannaliubakova,Hanna Liubakova,"Russian helicopters in Hostomel, a town in Ukraine's Kyiv Oblast, a north-western suburb to the capital city of Kyiv.  https://t.co/78yKibpwCQ",en,[],[],13,110,244,[],https://twitter.com/HannaLiubakova/status/1496804880475959303,False,1,[],6100,1.0346212610250964
96,1.4968e+18,2022-02-24 13:11:32 GTB Standard Time,2/24/2022,13:11:32,kylejglen,Kyle Glen,More footage of the assault by Russian helicopters.  https://t.co/BPmxoiJs0I,en,[],[],9,159,394,[],https://twitter.com/KyleJGlen/status/1496804985123844096,False,1,[],9850,1.1329744125874255
97,1.49681e+18,2022-02-24 13:20:58 GTB Standard Time,2/24/2022,13:20:58,kylejglen,Kyle Glen,Unconfirmed footage of 1 helicopter being shot down in the assault against Gostomel.  https://t.co/RXk6FhQCuW,en,[],[],3,87,208,[],https://twitter.com/KyleJGlen/status/1496807357531271168,False,1,[],5200,0.7992898926127436
98,1.49681e+18,2022-02-24 13:24:10 GTB Standard Time,2/24/2022,13:24:10,liveuamap,Liveuamap,Grain silos burning near Uman',en,[],[],13,55,202,[],https://twitter.com/Liveuamap/status/1496808166511857668,False,0,[],5050,-0.34568289806959085
99,1.49681e+18,2022-02-24 13:27:38 GTB Standard Time,2/24/2022,13:27:38,kylejglen,Kyle Glen,Video reportedly from North of Kharkiv shows destroyed Russian equipment and dead Russian soldiers. NSFW.  https://t.co/lQBpRMaF3l,en,[],[],70,358,1063,[],https://twitter.com/KyleJGlen/status/1496809036364271627,False,1,[],26575,2.058676496053457
101,1.49681e+18,2022-02-24 13:40:38 GTB Standard Time,2/24/2022,13:40:38,liveuamap,Liveuamap,Russian Ka-52 helicopter shot near Hostomel  https://t.co/G6oT0y0enc  https://t.co/YWKBD7VGz2 via @ukrpravda_news #Ukraine,en,"[{'screen_name': 'ukrpravda_news', 'name': '?????????? ?????? ??', 'id': '236466533'}]",[],67,686,2061,['ukraine'],https://twitter.com/Liveuamap/status/1496812308277964801,False,1,[],51525,2.6151334444662897
102,1.49681e+18,2022-02-24 13:42:43 GTB Standard Time,2/24/2022,13:42:43,kylejglen,Kyle Glen,What looks like 2 Russian Su-25 attack aircraft are flying low over the Gostomel area now.  https://t.co/hhnQfiohNl,en,[],[],13,213,426,[],https://twitter.com/KyleJGlen/status/1496812834285621249,False,1,[],10650,3.714231492361483
103,1.49681e+18,2022-02-24 13:47:25 GTB Standard Time,2/24/2022,13:47:25,kylejglen,Kyle Glen,"@Turquoise_1218 I'm not in Ukraine, I'm finding the footage elsewhere.",en,[],[],1,0,6,[],https://twitter.com/KyleJGlen/status/1496814014730424325,False,0,"[{'screen_name': 'Turquoise_1218', 'name': '?? ??', 'id': '972358891114610689'}]",150,0.2778712824071792
104,1.49681e+18,2022-02-24 13:48:16 GTB Standard Time,2/24/2022,13:48:16,kylejglen,Kyle Glen,At least 1 helicopter confirmed downed. Seems like a Ka-52.  https://t.co/af15PGTtRF,en,[],[],14,142,371,[],https://twitter.com/KyleJGlen/status/1496814229898334219,False,1,[],9275,1.1475839429783699
107,1.49682e+18,2022-02-24 14:04:56 GTB Standard Time,2/24/2022,14:04:56,hannaliubakova,Hanna Liubakova,We have information that two fully armed Su-35S fighters took off from the airfield in Baranovichi (Brest region) at 13:05 and two more Su-35S took off at 13:53. These are fighters flying over Kyiv. No confirmation as to whether these are the ones that flew from #Belarus  https://t.co/bCtnhvw9p5,en,[],[],1,49,113,['belarus'],https://twitter.com/HannaLiubakova/status/1496818423321567240,False,1,[],2825,9.12756481652496
109,1.49682e+18,2022-02-24 14:18:01 GTB Standard Time,2/24/2022,14:18:01,hannaliubakova,Hanna Liubakova,"The sky over #Belarus and #Ukraine. I know that people in my country are against any conflicts and wars. But they have to suffer because of Lukashenko's actions. It is also important to see prominent Russians, such as Dmitry Muratov, opposing their country's invasion in Ukraine.  https://t.co/z6tQxIZP1P",en,[],['https://pbs.twimg.com/media/FMXHY-CXIAYSEUL.jpg'],7,103,365,"['belarus', 'ukraine']",https://twitter.com/HannaLiubakova/status/1496821717368455176,False,1,[],9125,3.0250337534300638
111,1.49683e+18,2022-02-24 14:36:19 GTB Standard Time,2/24/2022,14:36:19,hannaliubakova,Hanna Liubakova,"#Belarus A convoy of military equipment of the Russian Armed Forces was noticed in the Brahin district of the Homiel region that borders #Ukraine. There are trucks,armoured vehicles,an RRT and EW system,and more. Vehicles are moving to the Ukrainian border  https://t.co/sK1otZoTn4",en,[],[],3,92,189,"['belarus', 'ukraine']",https://twitter.com/HannaLiubakova/status/1496826323452534797,False,1,[],4725,3.7440558929501258
112,1.49683e+18,2022-02-24 14:41:25 GTB Standard Time,2/24/2022,14:41:25,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: A BMP-1 IFV belonging to the Ukranian forces claimed to be captured by DNR separatists near Volnovakha, Donbass.  https://t.co/KXKXcbZMcH",en,[],"['https://pbs.twimg.com/media/FMXMVt8XEAE4qel.jpg', 'https://pbs.twimg.com/media/FMXMW47WQAEusbt.jpg']",0,30,135,['ukraine'],https://twitter.com/UAWeapons/status/1496827604640407555,False,1,[],3375,1.592805080581159
113,1.49683e+18,2022-02-24 14:42:03 GTB Standard Time,2/24/2022,14:42:03,uaweapons,???? Ukraine Weapons Tracker,#Ukraine Another Russian GAZ Tigr armed with a Kord HMG was apparently destroyed by an anti-tank rocket fired by the Ukrainian forces on the #Kharkiv frontline.  https://t.co/7ILI6v0xPe,en,[],[],17,98,393,"['ukraine', 'kharkiv']",https://twitter.com/UAWeapons/status/1496827765462646784,False,1,[],9825,3.15907703109729
114,1.49684e+18,2022-02-24 15:17:15 GTB Standard Time,2/24/2022,15:17:15,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine New video from #Kherson, South Ukraine showing a large column of destroyed/damaged Ukranian tanks including what appears to be T-64BV.  https://t.co/BEn2ngLACi",en,[],[],11,127,383,"['ukraine', 'kherson']",https://twitter.com/UAWeapons/status/1496836625208328196,False,1,[],9575,2.2722344008110724
115,1.49684e+18,2022-02-24 15:29:11 GTB Standard Time,2/24/2022,15:29:11,hannaliubakova,Hanna Liubakova,Citizen Lukashenko says he expects to discuss the possible deployment of Iskander and S-400 defense systems to #Belarus with Putin in the coming days. He keeps accusing the West of threatening Belarus and Russia. This is madness. Lukashenko is a traitor and a criminal  ??Kyiv  https://t.co/IyueNaMS1J,en,[],[],5,69,278,['belarus'],https://twitter.com/HannaLiubakova/status/1496839627621163012,False,1,[],6950,1.9175508741219272
116,1.49684e+18,2022-02-24 15:33:38 GTB Standard Time,2/24/2022,15:33:38,hannaliubakova,Hanna Liubakova,Urgent?? Commander-in-Chief of the Armed Forces of Ukraine reported about the launch of ballistic missiles from the territory of #Belarus  https://t.co/7aGMDfnqnu,en,[],['https://pbs.twimg.com/media/FMXYoFaX0AArIFd.jpg'],18,216,382,['belarus'],https://twitter.com/HannaLiubakova/status/1496840747387330561,False,1,[],9550,2.9761296975865648
117,1.49684e+18,2022-02-24 15:38:54 GTB Standard Time,2/24/2022,15:38:54,liveuamap,Liveuamap,4 ballistic missiles launched from the territory of the Republic of Belarus in the south-western direction  https://t.co/qN6efyH9mp via @SkrypinUA  https://t.co/RMMF3c0M46,en,"[{'screen_name': 'skrypinua', 'name': 'skrypin.ua', 'id': '730904372721389568'}]",['https://pbs.twimg.com/media/FMXZ7uAXsAQZ0Ij.png'],16,157,306,[],https://twitter.com/Liveuamap/status/1496842073269583877,False,1,[],7650,2.6821379939022254
118,1.49684e+18,2022-02-24 15:40:01 GTB Standard Time,2/24/2022,15:40:01,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: A few separatists along with their BMP-2 IFV were captured in Stanitca Luganskaya, #Luhansk by Ukrainian Forces.  https://t.co/nrN4Zu0qK9",en,[],"['https://pbs.twimg.com/media/FMXaJVSWYAQxFVM.jpg', 'https://pbs.twimg.com/media/FMXaJ_HX0AYruVi.jpg']",8,106,560,"['ukraine', 'luhansk']",https://twitter.com/UAWeapons/status/1496842350856974339,False,1,[],14000,0.40477130423149266
119,1.49685e+18,2022-02-24 15:56:42 GTB Standard Time,2/24/2022,15:56:42,uaweapons,???? Ukraine Weapons Tracker,"A Note: It appears possible that these tanks are actually engaged in combat, as only one can be seen to be on fire and others may be moving their turret.   So far we are unsure and don't wish to spread incorrect information.",en,[],[],2,11,148,[],https://twitter.com/UAWeapons/status/1496846550508740609,False,0,[],3700,0.7525600577234797
120,1.49685e+18,2022-02-24 16:04:43 GTB Standard Time,2/24/2022,16:04:43,uaweapons,???? Ukraine Weapons Tracker,@historicfirearm There is a clarification below.,en,[],[],1,0,2,[],https://twitter.com/UAWeapons/status/1496848566509256708,False,0,"[{'screen_name': 'historicfirearm', 'name': 'Historical Firearms | Matthew Moss', 'id': '2775525761'}]",50,1.100141833172078
122,1.49685e+18,2022-02-24 16:11:05 GTB Standard Time,2/24/2022,16:11:05,hannaliubakova,Hanna Liubakova,"#Ukraine Despite attacks and air raid sirens sounded in the Ukrainian capital, Kyiv, people are queuing up to donate blood.   Full solidarity with Ukraine. It is heartbreaking to see it attacked by the Kremlin. As a child, I used to spend summers in Ukraine with my grandparents  https://t.co/q1ovwibGXg",en,[],['https://pbs.twimg.com/media/FMXfzIMXwAcNU5O.jpg'],55,793,4306,['ukraine'],https://twitter.com/HannaLiubakova/status/1496850172076507139,False,1,[],107650,1.5712968651395096
123,1.49685e+18,2022-02-24 16:14:55 GTB Standard Time,2/24/2022,16:14:55,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: More losses by the Russian Army in the vicinity of #Kharkiv, apparently in the same area as the vehicles already posted.   Another MT-LB with Kord HMG along with various documents can be seen- lists of weapons, names, etc.  https://t.co/SepmvyKuSK",en,[],"['https://pbs.twimg.com/media/FMXh4cBXsAAanr0.jpg', 'https://pbs.twimg.com/media/FMXh5VyXIAMgcvc.jpg', 'https://pbs.twimg.com/media/FMXh5-aXEAEZM_h.jpg']",8,116,472,"['ukraine', 'kharkiv']",https://twitter.com/UAWeapons/status/1496851135084347394,False,1,[],11800,3.3656119029673537
124,1.49685e+18,2022-02-24 16:18:08 GTB Standard Time,2/24/2022,16:18:08,hannaliubakova,Hanna Liubakova,"In Novosibirsk, #Russia, people went out to the streets to protest against their leadership attacking #Ukraine. Some people have been detained by police. The rest soon left  https://t.co/ZqG7mGlAvW",en,[],"['https://pbs.twimg.com/media/FMXisd4X0AgXd5s.jpg', 'https://pbs.twimg.com/media/FMXisd5XIAglW7q.jpg', 'https://pbs.twimg.com/media/FMXisd4WQAEV7GX.jpg', 'https://pbs.twimg.com/media/FMXiwn5XwAcFhgs.jpg']",41,1180,3321,"['russia', 'ukraine']",https://twitter.com/HannaLiubakova/status/1496851946107551749,False,1,[],83025,1.416354746316886
125,1.49685e+18,2022-02-24 16:19:58 GTB Standard Time,2/24/2022,16:19:58,kylejglen,Kyle Glen,There is ongoing fighting in the Kherson region. It seems like a tank is cooking off in the distance.  https://t.co/TYaJfEeFc3,en,[],[],6,49,112,[],https://twitter.com/KyleJGlen/status/1496852408080769029,False,1,[],2800,-0.43335570822792485
126,1.49685e+18,2022-02-24 16:27:10 GTB Standard Time,2/24/2022,16:27:10,hannaliubakova,Hanna Liubakova,"The road Brahin-Khoiniki is blocked - military helicopters take off from it. This is the area not far from the Ukrainian border.The war completely changes the situation for us. It is no longer just a political crisis, but an armed conflict involving #Belarus because of Lukashenko  https://t.co/0ghxhB8fgV",en,[],[],11,164,353,['belarus'],https://twitter.com/HannaLiubakova/status/1496854216488665090,False,1,[],8825,5.646178768460776
127,1.49686e+18,2022-02-24 16:32:48 GTB Standard Time,2/24/2022,16:32:48,uaweapons,???? Ukraine Weapons Tracker,#Ukraine: Footage again from the vicinity of Hostomel in the #Kyiv Oblast shows the shootdown of another Ka-52 helicoper.   It appears the Ukrainian forces again used MANPADS in this case too; unfortunately precise type is yet unknown.  https://t.co/1QfNbIrV9e,en,[],[],20,144,473,"['ukraine', 'kyiv']",https://twitter.com/UAWeapons/status/1496855636587556865,False,1,[],11825,3.062185440453063
129,1.49686e+18,2022-02-24 16:34:18 GTB Standard Time,2/24/2022,16:34:18,uaweapons,???? Ukraine Weapons Tracker,"#Ukraine: The aftermath of, presumably Russian, indirect fire against Vugledar near #Donetsk. A hospital came under fire and 4 people were killed and 10 injured. The photo shows fragments of the projectile, which allows us to determine the type of weapon used.  https://t.co/5lsWL4UiWQ",en,[],"['https://pbs.twimg.com/media/FMXl9bkXoAwcYIh.jpg', 'https://pbs.twimg.com/media/FMXl-MTXwAADgjR.jpg', 'https://pbs.twimg.com/media/FMXl_DVXIAo0ikC.jpg']",10,200,510,"['ukraine', 'donetsk']",https://twitter.com/UAWeapons/status/1496856011361116165,False,1,[],12750,5.622007287282155
130,1.49686e+18,2022-02-24 16:34:19 GTB Standard Time,2/24/2022,16:34:19,uaweapons,???? Ukraine Weapons Tracker,The remains allows us to determine the type of weapon used- we see a 9N123K submunition warhead that holds 50 9N24 HE submunitions. This type of deadly warhead is delivered with Tochka/Tochka-U tactical ballistic missile systems. 9N123K were previously used in Syria and Donbass.  https://t.co/1IIvwjbgI4,en,[],"['https://pbs.twimg.com/media/FMXmCpbWYAUbshv.png', 'https://pbs.twimg.com/media/FMXmD9CXMAMq6uG.jpg']",11,145,362,[],https://twitter.com/UAWeapons/status/1496856017946259468,False,1,[],9050,5.700936667550358
131,1.49686e+18,2022-02-24 16:34:20 GTB Standard Time,2/24/2022,16:34:20,uaweapons,???? Ukraine Weapons Tracker,(ID by @blueboy1969),en,"[{'screen_name': 'blueboy1969', 'name': 'neil gibson', 'id': '1194178734695301120'}]",[],0,4,52,[],https://twitter.com/UAWeapons/status/1496856020907347970,False,0,[],1300,2.2654818446135074
132,1.49686e+18,2022-02-24 16:56:35 GTB Standard Time,2/24/2022,16:56:35,liveuamap,Liveuamap,Clashes now in Chornobyl exclusion zone near the radioactive waste storages  https://t.co/013mj2NggT via @13Hellis_13 #Ukraine  https://t.co/40d4vycTfF,en,"[{'screen_name': '13hellis_13', 'name': 'hellis', 'id': '2779011126'}]",['https://pbs.twimg.com/media/FMXrtlhWYAIgzew.jpg'],23,230,512,['ukraine'],https://twitter.com/Liveuamap/status/1496861621511241730,False,1,[],12800,3.41286959552153
135,1.49686e+18,2022-02-24 17:08:36 GTB Standard Time,2/24/2022,17:08:36,hannaliubakova,Hanna Liubakova,@fouadyoucefi Please check local Russian media from Novosibirsk. They covered the rally pretty well.,en,[],[],1,0,5,[],https://twitter.com/HannaLiubakova/status/1496864646049169409,False,0,"[{'screen_name': 'fouadyoucefi', 'name': 'Fouad Youcefi', 'id': '71347401'}]",125,3.290437629913513
137,1.49687e+18,2022-02-24 17:12:40 GTB Standard Time,2/24/2022,17:12:40,kylejglen,Kyle Glen,"""For now"" what does Russia have to do? Invade the rest of Europe?",en,[],[],15,65,340,[],https://twitter.com/KyleJGlen/status/1496865667961606147,False,0,[],8500,0.27303920190443953
139,1.49687e+18,2022-02-24 17:14:59 GTB Standard Time,2/24/2022,17:14:59,kylejglen,Kyle Glen,@Supermario289 What are you on about?  https://t.co/RTPJ1tCszQ,en,[],['https://pbs.twimg.com/media/FMXv5xFXEAEfgcT.png'],1,0,8,[],https://twitter.com/KyleJGlen/status/1496866250395246594,False,1,"[{'screen_name': 'Supermario289', 'name': 'Pierre B ??', 'id': '2790297881'}]",200,1.7712916230500684
140,1.49687e+18,2022-02-24 17:17:03 GTB Standard Time,2/24/2022,17:17:03,hannaliubakova,Hanna Liubakova,"Look at this brave woman who openly asks a Russian soldier: ""Why did you come to our country?""  This is Henichesk, a port city along the Sea of Azov in Kherson Oblast of southern #Ukraine.  https://t.co/CU1MOS7L7q",en,[],[],183,2336,9298,['ukraine'],https://twitter.com/HannaLiubakova/status/1496866773764825093,False,1,[],232450,1.3708305470251332
